,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,tweet,sentiment
71,377864877,2022-12-01 18:39:53+00:00, ,1598386418963083264,in,0,0,0,93,"RT @AJIIndonesia: RKUHP: Cara Jitu Oligarki Nyusahin Rakyat.
#SemuaBisaKena kecuali Polisi, Penguasa dan Buzzernya.

#MosiTidakPercaya
#Sem…",1
72,1210225279932624898,2022-12-01 18:33:59+00:00, ,1598384933587677184,in,0,0,0,93,"RT @AJIIndonesia: RKUHP: Cara Jitu Oligarki Nyusahin Rakyat.
#SemuaBisaKena kecuali Polisi, Penguasa dan Buzzernya.

#MosiTidakPercaya
#Sem…",1
73,802259664008146944,2022-12-01 18:32:51+00:00, ,1598384650912944129,in,0,0,0,7,"RT @RasamalaArt: Stlh lamanya pmbhasan RKUHP, sdh waktunya KUHP baru diberlakukan utk mengtasi akar persoalan hkm di Indonesia. Pasal2 yg m…",1
74,1115784133471424514,2022-12-01 18:30:45+00:00, ,1598384121923129344,in,0,0,0,874,"RT @madisnur: Pasal 256  RKUHP secara langsung melarang rakyat u/ berdemonstrasi, u/ menyampaikan pendapat di muka umum

Ketika anda turun…",1
75,1030025737577803776,2022-12-01 18:30:36+00:00, ,1598384083348099072,in,0,0,0,874,"RT @madisnur: Pasal 256  RKUHP secara langsung melarang rakyat u/ berdemonstrasi, u/ menyampaikan pendapat di muka umum

Ketika anda turun…",1
76,376542947,2022-12-01 18:28:07+00:00, ,1598383456370950144,in,0,0,0,3,"RT @tempodotco: Sindir Pemerintah, Aliansi Nasional Reformasi KUHP Luncurkan 'RKUHP: Panduan Mudah #TibaTibaDiPENJARA' https://t.co/PetZjPQ…",1
77,1256529812551696385,2022-12-01 18:24:36+00:00, ,1598382573897805824,in,0,0,0,50,RT @FraksiRakyatID: Bingung kenapa banyak pihak menolak pengesahan Rancangan Kitab Undang-Undang Hukum Pidana (RKUHP)? Ngga tau mau mulai c…,1
78,2421762716,2022-12-01 18:23:30+00:00, ,1598382295781494784,in,0,0,0,4,"RT @YoutubeILC: SUDAH TAYANG YA! &gt;&gt; PENGESAHAN RKUHP TINGGAL MENGHITUNG HARI, KENAPA MASIH BANYAK PROTES?! // LINK 👉 https://t.co/Enz1knv1b…",1
79,2421762716,2022-12-01 18:23:24+00:00, ,1598382272058601473,in,0,0,0,2,"RT @YoutubeILC: #ILC PENGESAHAN RKUHP TINGGAL MENGHITUNG HARI, KENAPA MASIH BANYAK PROTES?! // LINK 👉 https://t.co/Enz1kncRWU (INDONESIA LA…",1
80,1048178750020407296,2022-12-01 18:22:26+00:00, ,1598382028931506177,in,0,0,0,50,RT @FraksiRakyatID: Bingung kenapa banyak pihak menolak pengesahan Rancangan Kitab Undang-Undang Hukum Pidana (RKUHP)? Ngga tau mau mulai c…,1
81,1471276937389625345,2022-12-01 18:21:54+00:00, ,1598381891169947649,in,0,0,0,36,RT @PBHI_Nasional: Bingung kenapa banyak pihak menolak pengesahan Rancangan Kitab Undang-Undang Hukum Pidana (RKUHP)? Ngga tau mau mulai ca…,1
82,1567158624551837696,2022-12-01 18:21:49+00:00, ,1598381872681476096,in,0,0,0,5,"RT @Syarman59: Dukung disahkannya RKUHP menjadi KUHP Nasional ⚖
https://t.co/Vpl4ZMlh03",1
83,229126758,2022-12-01 18:20:32+00:00, ,1598381549866876928,in,0,0,0,0,tapi ntar kalo pasal di rkuhp ini lolos; how low can you go?,1
84,1268894169386192905,2022-12-01 18:13:42+00:00, ,1598379831196266496,in,0,0,0,874,"RT @madisnur: Pasal 256  RKUHP secara langsung melarang rakyat u/ berdemonstrasi, u/ menyampaikan pendapat di muka umum

Ketika anda turun…",1
85,880405249420177408,2022-12-01 18:13:02+00:00, ,1598379662383939585,in,0,0,0,6,"RT @amnestyindo: [BREAKING] Lebih jauh lagi, jika RKUHP yang bermasalah ini disahkan, maka upaya pemerintah dan DPR RI untuk membuat aturan…",1
86,1578428385092681728,2022-12-01 18:01:58+00:00, ,1598376875688136716,in,0,0,0,5,"RT @Syarman59: Dukung disahkannya RKUHP menjadi KUHP Nasional ⚖
https://t.co/Vpl4ZMlh03",1
87,1385534679672004611,2022-12-01 18:01:51+00:00, ,1598376847204458496,in,0,0,0,14,RT @amnestyindo: [BREAKING] @AksiKamisan hari ini membahas perihal upaya pemerintah dan DPR RI untuk menuntaskan pelanggaran HAM berat masa…,1
88,1385534679672004611,2022-12-01 18:01:33+00:00, ,1598376771497299968,in,0,0,0,16,"RT @sumarsih11: Mengapa pengesahan RKUHP hrs dtunda &amp; pelanggaran HAM berat tdk diselesaikan dgn Keppres 17/2022?
Ayo @AksiKamisan ke-755 h…",1
89,1143384882057363456,2022-12-01 18:01:13+00:00, ,1598376689029222400,in,0,0,0,50,RT @FraksiRakyatID: Bingung kenapa banyak pihak menolak pengesahan Rancangan Kitab Undang-Undang Hukum Pidana (RKUHP)? Ngga tau mau mulai c…,1
90,1385534679672004611,2022-12-01 18:00:19+00:00, ,1598376463119486976,in,0,0,0,20,"RT @sumarsih11: Keppres17/2022 &amp; RKUHP mempersulit Penegakan Hukum &amp; HAM
Mngundang kawan2 @AksiKamisan ke-755 tg.1/12/22 jam 4-5sore diDpn…",1
91,18129942,2022-12-01 17:55:03+00:00, ,1598375134494355457,in,1,0,0,3,"Sindir Pemerintah, Aliansi Nasional Reformasi KUHP Luncurkan 'RKUHP: Panduan Mudah #TibaTibaDiPENJARA' https://t.co/PetZjPQm4J #TempoNasional",1
92,1525057725176360960,2022-12-01 17:49:32+00:00, ,1598373749765836801,in,0,0,0,874,"RT @madisnur: Pasal 256  RKUHP secara langsung melarang rakyat u/ berdemonstrasi, u/ menyampaikan pendapat di muka umum

Ketika anda turun…",1
93,940257931395702784,2022-12-01 17:42:16+00:00, ,1598371918817923072,in,0,0,0,874,"RT @madisnur: Pasal 256  RKUHP secara langsung melarang rakyat u/ berdemonstrasi, u/ menyampaikan pendapat di muka umum

Ketika anda turun…",1
94,1239848643105918977,2022-12-01 17:33:01+00:00, ,1598369592971517952,in,0,0,0,30,"RT @walhinasional: RKUHP: Cara Jitu Oligarki Nyusahin Rakyat
#SemuaBisaKena kecuali Polisi, Penguasa dan Buzzernya. 

🌳🌳🌳 

#MosiTidakPerca…",1
95,74731503,2022-12-01 17:31:51+00:00, ,1598369297726050304,in,0,0,0,874,"RT @madisnur: Pasal 256  RKUHP secara langsung melarang rakyat u/ berdemonstrasi, u/ menyampaikan pendapat di muka umum

Ketika anda turun…",1
96,306138456,2022-12-01 17:28:55+00:00, ,1598368558332846081,in,0,0,0,874,"RT @madisnur: Pasal 256  RKUHP secara langsung melarang rakyat u/ berdemonstrasi, u/ menyampaikan pendapat di muka umum

Ketika anda turun…",1
97,462384287,2022-12-01 17:26:24+00:00, ,1598367924259270656,in,0,0,0,874,"RT @madisnur: Pasal 256  RKUHP secara langsung melarang rakyat u/ berdemonstrasi, u/ menyampaikan pendapat di muka umum

Ketika anda turun…",1
98,2490304699,2022-12-01 17:19:14+00:00, ,1598366122138820609,in,0,0,0,93,"RT @AJIIndonesia: RKUHP: Cara Jitu Oligarki Nyusahin Rakyat.
#SemuaBisaKena kecuali Polisi, Penguasa dan Buzzernya.

#MosiTidakPercaya
#Sem…",1
99,370693408,2022-12-01 17:14:06+00:00, ,1598364830158983169,in,0,0,0,93,"RT @AJIIndonesia: RKUHP: Cara Jitu Oligarki Nyusahin Rakyat.
#SemuaBisaKena kecuali Polisi, Penguasa dan Buzzernya.

#MosiTidakPercaya
#Sem…",1
100,2150112290,2022-12-01 17:13:33+00:00, ,1598364691491090432,in,0,0,0,874,"RT @madisnur: Pasal 256  RKUHP secara langsung melarang rakyat u/ berdemonstrasi, u/ menyampaikan pendapat di muka umum

Ketika anda turun…",1
101,4760412252,2022-12-01 17:10:01+00:00, ,1598363803150057472,in,0,0,0,7,"RT @koh_alien: Yakin ini kabar baik, dan keputusan yg bijak? Sebelum doi melepaskan jabatan, mendadak UU ITE dihapus di RKUHP. Artinya: pem…",1
102,1672670298,2022-12-01 17:09:35+00:00, ,1598363695163506688,in,0,0,0,93,"RT @AJIIndonesia: RKUHP: Cara Jitu Oligarki Nyusahin Rakyat.
#SemuaBisaKena kecuali Polisi, Penguasa dan Buzzernya.

#MosiTidakPercaya
#Sem…",1
103,315079223,2022-12-01 17:05:14+00:00, ,1598362601091571714,in,0,0,0,36,RT @PBHI_Nasional: Bingung kenapa banyak pihak menolak pengesahan Rancangan Kitab Undang-Undang Hukum Pidana (RKUHP)? Ngga tau mau mulai ca…,1
104,80552604,2022-12-01 17:04:23+00:00, ,1598362386586832897,in,0,0,0,50,RT @FraksiRakyatID: Bingung kenapa banyak pihak menolak pengesahan Rancangan Kitab Undang-Undang Hukum Pidana (RKUHP)? Ngga tau mau mulai c…,1
105,1596897555623084032,2022-12-01 17:01:30+00:00, ,1598361659881697280,in,0,0,0,0,Analisa masalah-masalah dalam RKUHP (Pasca 24 November 2022) | Aliansi Nasional Reformasi KUHP https://t.co/MahT0dzD0G via @reformasiKUHP,4
