,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,tweet,sentiment
13,1514986679622586369,2022-06-01 23:54:31+00:00, ,1532148620497416192,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
14,1488099513281630209,2022-06-01 23:54:27+00:00, ,1532148603216863232,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
15,1209644431,2022-06-01 23:54:17+00:00, ,1532148558904049664,in,0,0,0,2,"RT @kompascom: KTP elektronik bisa dimilik oleh WNI maupun WNA. Meski begitu, fasilitas dan kegunaan KTP ini tidak sama antara WNI dengan W…",3
16,103616926,2022-06-01 23:52:57+00:00, ,1532148223216783360,in,0,0,0,6,"RT @partaigeloraid: #Rilis | Partai Gelora Siap Menjadi Parpol Pertama Yang Daftar Sebagai Peserta Pemilu 2024
https://t.co/EjuTPgzupo @ani…",1
17,728887591,2022-06-01 23:52:43+00:00, ,1532148168615686144,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
18,630744415,2022-06-01 23:52:17+00:00, ,1532148059114983425,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
19,152226008,2022-06-01 23:51:48+00:00, ,1532147935143596032,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
20,1059994821954232321,2022-06-01 23:51:30+00:00, ,1532147858421747712,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
21,1384997779987079168,2022-06-01 23:50:10+00:00, ,1532147524789673984,in,0,0,0,3,"RT @BocahUdik4: Ini bukan soal pemilu 2024,jika WNA cina punya KTP indonesia,mereka bebas beli tanah dan aset negara RI,dan mereka akan men…",1
22,1120587266621992960,2022-06-01 23:50:05+00:00, ,1532147505441669120,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
23,1462089098437427206,2022-06-01 23:50:01+00:00, ,1532147487494242304,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
24,1426848840162758661,2022-06-01 23:48:49+00:00, ,1532147183796948992,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
25,962112054726352896,2022-06-01 23:48:36+00:00, ,1532147130504445952,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
26,892181895093526528,2022-06-01 23:48:18+00:00, ,1532147054180306944,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
27,395131015,2022-06-01 23:48:05+00:00, ,1532147000283566080,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
28,922316335731769344,2022-06-01 23:47:54+00:00, ,1532146956235341824,in,1,0,1,0,@edy_siregar_77 Mohon dibaca https://t.co/tNJKYkqCnw,1
29,1069588063662174209,2022-06-01 23:46:42+00:00, ,1532146652131119106,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
30,1127060671290437633,2022-06-01 23:46:16+00:00, ,1532146542605639681,in,0,0,0,3,"RT @BocahUdik4: Ini bukan soal pemilu 2024,jika WNA cina punya KTP indonesia,mereka bebas beli tanah dan aset negara RI,dan mereka akan men…",1
31,921682351935037440,2022-06-01 23:45:38+00:00, ,1532146385059192832,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
32,1486831539275010052,2022-06-01 23:45:34+00:00, ,1532146365429870592,in,0,0,0,1,"RT @mhd_azwan: Mungkin maksud uwak dirjen itu : ""jumlahnya tidak sampai jutaan di setiap kecamatan di Indonesia..""
Banyak kali ulok kau wak…",1
33,231391167,2022-06-01 23:45:29+00:00, ,1532146344151855109,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
34,374304854,2022-06-01 23:45:26+00:00, ,1532146332881674240,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
35,1148800135742144513,2022-06-01 23:45:14+00:00, ,1532146282726207489,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
36,775257182,2022-06-01 23:44:23+00:00, ,1532146068917731328,in,0,0,1,0,"Kasih info dong, prosentase elektabilitas partai PDIP menyongsong Pemilu 2024.",1
37,307753786,2022-06-01 23:44:15+00:00, ,1532146036479000576,in,1,0,0,0,@Uber_sheeep Pemilu 2024 kak ☝️😅,1
38,801728429003444226,2022-06-01 23:44:03+00:00, ,1532145984259899392,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
39,1047433367950569474,2022-06-01 23:43:53+00:00, ,1532145942899863552,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
40,1171091441256321024,2022-06-01 23:43:46+00:00, ,1532145914776891392,in,0,0,0,22,"RT @Kardun65034867: WNA China Sudah Dibuatkan KTP Untuk Pemilu 2024,,Dirjen Dukcapil Jumlahnya Tidak Sampai Jutaan 

https://t.co/r4Sb1f2e2…",1
41,1065507268647473153,2022-06-01 23:43:14+00:00, ,1532145781742120961,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
42,1118818741570064384,2022-06-01 23:42:58+00:00, ,1532145714444128256,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
43,99844988,2022-06-01 23:42:56+00:00, ,1532145705719955456,in,3,0,0,0,"@myputun Akankah sinetron dimulai ? kadis di jateng diangkat pak @ganjarpranowo issue nya adalah titipan petinggi PDIP sayangnya mrk tdk punya kemampuan layak utk jabatan tsb, persiapan pemilu 2024 sdh dimulai lewat instrumen pemprov jadi sinetron hanya menghasilkan lucu2an saja",1
44,1117631374595256321,2022-06-01 23:42:34+00:00, ,1532145612522942464,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
45,1398896938225831940,2022-06-01 23:40:50+00:00, ,1532145176612720642,in,0,0,0,214,"RT @HeriSuwondo2: Skrg tambah 1 poin lagi yg hampir pasti menimbulkan kecurangan pemilu 2024, yaitu TKA yg terus dibuatkan E-KTP oleh negar…",1
46,1027940567907352576,2022-06-01 23:39:53+00:00, ,1532144938703458304,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
47,89342402,2022-06-01 23:39:26+00:00, ,1532144822554791936,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
48,835508170000719873,2022-06-01 23:37:38+00:00, ,1532144372552151040,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
49,965435847393779712,2022-06-01 23:36:48+00:00, ,1532144159074619392,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
50,1466691751,2022-06-01 23:36:20+00:00, ,1532144042888134656,in,0,0,0,75,"RT @YanHarahap: Serius ini? Terus, kl tak sampai jutaan, tak mengapa?
—
WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: J…",1
51,806335456308707328,2022-06-01 23:34:24+00:00, ,1532143556978429952,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
52,1590283057,2022-06-01 23:34:01+00:00, ,1532143462530678784,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
53,1507204490243772418,2022-06-01 23:32:47+00:00, ,1532143151661871104,in,0,0,0,85,RT @muslimahnewscom: MuslimahNews – Perhelatan Pemilu 2024 terasa makin dekat. Partai politik mulai sibuk berkoalisi dan mencari jodoh terb…,1
54,1535745272,2022-06-01 23:32:27+00:00, ,1532143065972211712,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
55,23786106,2022-06-01 23:31:29+00:00, ,1532142823767564289,in,1,0,0,0,Lima Kotak Tantangan KPU di Pemilu 2024 https://t.co/FetWnPJOQi,4
56,371570254,2022-06-01 23:30:58+00:00, ,1532142691592859648,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
57,1054217592645140480,2022-06-01 23:30:26+00:00, ,1532142557572272128,in,0,0,0,2,"RT @kompascom: KTP elektronik bisa dimilik oleh WNI maupun WNA. Meski begitu, fasilitas dan kegunaan KTP ini tidak sama antara WNI dengan W…",3
58,55507370,2022-06-01 23:30:00+00:00, ,1532142448910245889,in,3,0,1,0,"Pengamat Politik dari Universitas Paramadina, Ahmad Khoirul Umam, menilai koalisi antara Partai NasDem dan Partai Gerindra untuk Pemilu 2024 memiliki peluang kecil

Simak berita selengkapnya di https://t.co/I8exnqh8Xz
#NewsOne #CariBeritaditvOne #prabowo #suryapaloh #pilpres2024 https://t.co/FgfgiDWNUV",3
59,1102960516832550912,2022-06-01 23:29:06+00:00, ,1532142221218095104,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
60,1512315557512503306,2022-06-01 23:29:05+00:00, ,1532142217858809856,in,0,0,0,1342,"RT @chakrawidjayas1: WNA China Buat KTP Palsu Pakai Nama Wawan, Dukcapil Kendari Diduga Terlibat  !!

Untuk Persiapan Agenda Pemilu 2024 ❓…",1
61,1043296164097847296,2022-06-01 23:28:41+00:00, ,1532142117967249408,in,0,0,0,1342,"RT @chakrawidjayas1: WNA China Buat KTP Palsu Pakai Nama Wawan, Dukcapil Kendari Diduga Terlibat  !!

Untuk Persiapan Agenda Pemilu 2024 ❓…",1
62,3792364874,2022-06-01 23:28:16+00:00, ,1532142015382945793,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
63,1036935182052253701,2022-06-01 23:28:12+00:00, ,1532141995006697472,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
64,1289935502074720258,2022-06-01 23:28:07+00:00, ,1532141977432920064,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
65,1339454572733984770,2022-06-01 23:27:07+00:00, ,1532141725208064000,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
66,1259132490582601731,2022-06-01 23:26:35+00:00, ,1532141590097326080,in,0,0,0,55,"RT @KPU_ID: #TemanPemilih, Anggota KPU RI August Mellaz memberikan pengarahan pada Rapat Koordinasi dan Konsolidasi Persiapan Pemilu dan Pe…",4
67,1463464939977207810,2022-06-01 23:26:26+00:00, ,1532141551639760896,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
68,68586107,2022-06-01 23:26:14+00:00, ,1532141503182581760,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
69,3733159154,2022-06-01 23:26:11+00:00, ,1532141488322121728,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
70,305600257,2022-06-01 23:25:31+00:00, ,1532141320311304192,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
71,2344373022,2022-06-01 23:24:50+00:00, ,1532141149279748096,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
72,2766650160,2022-06-01 23:24:16+00:00, ,1532141006120157184,in,0,0,0,0,"@OposisiCerdas Yg kelihatan di permukaan saat ini hanya 13ribu, yg siap² ikut pemilu 2024 sdh jutaan.",1
73,130797537,2022-06-01 23:23:14+00:00, ,1532140746488176640,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
74,1500292022158393346,2022-06-01 23:23:06+00:00, ,1532140714402148355,in,0,0,0,85,RT @muslimahnewscom: MuslimahNews – Perhelatan Pemilu 2024 terasa makin dekat. Partai politik mulai sibuk berkoalisi dan mencari jodoh terb…,1
75,498982679,2022-06-01 23:22:29+00:00, ,1532140557677793281,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
76,1204580912538607616,2022-06-01 23:22:03+00:00, ,1532140450450395136,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
77,58711991,2022-06-01 23:21:21+00:00, ,1532140272980664320,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
78,2931716048,2022-06-01 23:20:59+00:00, ,1532140180060405761,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
79,2399125346,2022-06-01 23:20:01+00:00, ,1532139938321297411,in,0,0,0,214,"RT @HeriSuwondo2: Skrg tambah 1 poin lagi yg hampir pasti menimbulkan kecurangan pemilu 2024, yaitu TKA yg terus dibuatkan E-KTP oleh negar…",1
80,1478249850516828160,2022-06-01 23:19:33+00:00, ,1532139821564538880,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
81,1158649289788104705,2022-06-01 23:19:12+00:00, ,1532139733836410881,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
82,902404851929202688,2022-06-01 23:19:00+00:00, ,1532139679599906818,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
83,3186340974,2022-06-01 23:18:59+00:00, ,1532139678144483328,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
84,228053231,2022-06-01 23:18:59+00:00, ,1532139677087477760,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
85,1102225285322170368,2022-06-01 23:17:20+00:00, ,1532139262434418689,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
86,1474174118412972061,2022-06-01 23:17:10+00:00, ,1532139219317309440,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
87,1337355593355444224,2022-06-01 23:16:46+00:00, ,1532139121074143232,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
88,1251112346040152065,2022-06-01 23:16:09+00:00, ,1532138964362006528,in,5,0,0,3,"Ini bukan soal pemilu 2024,jika WNA cina punya KTP indonesia,mereka bebas beli tanah dan aset negara RI,dan mereka akan menetap selama mereka mau,ini namanya penjajahan gaya baru.
Buat kalian yg teriak paling kenceng NKRI harga mati,silahkan komen
https://t.co/ftuDVehRhG",1
89,805663143930138624,2022-06-01 23:15:42+00:00, ,1532138852487290882,in,1,0,0,0,"Repost @kpu_ri
Hai #TemanPemilih 
Inilah 6 poin penting dukungan presiden RI terkait persiapan Pemilu 2024

#KPUMelayani 
#PemiluSerentak2024 @ KPU Provinsi Sulawesi Tenggara https://t.co/r4QSYDkLAC",1
90,1188346512037662720,2022-06-01 23:15:26+00:00, ,1532138783680114688,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
91,3022460916,2022-06-01 23:15:22+00:00, ,1532138767888265216,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
92,983002701121269760,2022-06-01 23:15:07+00:00, ,1532138704046653441,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
93,1476887920065740801,2022-06-01 23:13:49+00:00, ,1532138375532032000,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
94,1226652206843092993,2022-06-01 23:13:41+00:00, ,1532138344649748480,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
95,1247097802938712064,2022-06-01 23:12:38+00:00, ,1532138081104453634,in,0,0,0,214,"RT @HeriSuwondo2: Skrg tambah 1 poin lagi yg hampir pasti menimbulkan kecurangan pemilu 2024, yaitu TKA yg terus dibuatkan E-KTP oleh negar…",1
96,1154332670161108993,2022-06-01 23:12:10+00:00, ,1532137961395228672,in,0,0,0,1206,"RT @HeriSuwondo2: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan. Kabar buruk yg telah san…",1
97,992411655039414273,2022-06-01 23:11:33+00:00, ,1532137805685456896,in,0,0,0,214,"RT @HeriSuwondo2: Skrg tambah 1 poin lagi yg hampir pasti menimbulkan kecurangan pemilu 2024, yaitu TKA yg terus dibuatkan E-KTP oleh negar…",1
98,1414834549758914561,2022-06-01 23:11:17+00:00, ,1532137740187226112,in,0,0,1,0,@bachrum_achmadi Jelas tuk pemenangan pemilu 2024.. maka mrk akan trus berdatangan krn sdh ada konrak politik dgn PKC Cina... Cinailah Indonesia itu visi nya,1
99,982185157,2022-06-01 23:10:58+00:00, ,1532137660222885888,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
100,1478871055376654338,2022-06-01 23:10:56+00:00, ,1532137652316942336,in,0,0,0,1390,"RT @democrazymedia: WNA China Sudah Dibuatkan KTP untuk Pemilu 2024, Dirjen Dukcapil: Jumlahnya Tidak Sampai Jutaan
https://t.co/BdT1anCcdm",1
