,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,tweet,sentiment
21,600926628,2020-01-01 12:38:49+00:00, ,1212352476642332672,in,0,0,0,0,Konsep Omnibus Law menjadi jalan pintas pemerintah merawat kepentingan kaum kapital dan kesejahteraan umum akan menjadi hal yg utopis bagi rakyat kecil karena mereka akan selalu dibuat meringis oleh sistem yg kejam ini.,5
22,75123212,2020-01-01 12:32:40+00:00, ,1212350930349281280,in,0,0,0,0,Kalo dari kejadian ini terus masih pada nyetujuin Omnibus Law tanpa ada IMB dan Amdal wah kebangetan sih.... Pindah negara aja deh gue 😂 https://t.co/QZZ5qQHtwi,1
23,158576867,2020-01-01 10:27:33+00:00, ,1212319440638902272,in,0,0,0,0,Sudah gak sabar menanti https://t.co/zdBlj59TFP,1
24,43799886,2020-01-01 08:20:03+00:00, ,1212287357732343808,in,0,0,0,0,Kadin: Realisasi investasi di 2020 tergantung omnibus law dan perubahan DNI https://t.co/BjQCLcAmml #Investasi,4
25,202559038,2020-01-01 08:10:03+00:00, ,1212284840847888385,in,0,0,0,1,"Buruh Sambut Tahun Baru, Demo Tolak Omnibus Law https://t.co/C0ynAiicH5",1
26,440920432,2020-01-01 07:59:59+00:00, ,1212282307182133248,in,0,0,1,0,"Kejauhan!
Anda harusnya pastikan dulu masalah banjir ini beres baru anda bisa kritik omnibus law bikin banjir. Kalau gak, batasannya gak jelas, mana yg akibat amdal omnibus law mana yg akibat pembiaran pejabat.

Modal jari doang, otak tipis! Anda yg justru sedang berpolitik skrg! https://t.co/T7u9J6p0gV",1
27,1103583350705479680,2020-01-01 07:48:22+00:00, ,1212279382267564034,in,0,0,0,0,KSPSI Minta Buruh Dilibatkan Dalam Pembahasan Omnibus Law - Realita Rakyat https://t.co/94NkDP0rXb,5
28,48595245,2020-01-01 07:37:57+00:00, ,1212276759535616000,in,0,0,1,0,"BPJS naik, rokok naik, Omnibus Law, pekerja makin rentan, buruh makin direpresi, masyarakat makin miskin dan bodoh. Selamat Tahun 2020!",1
29,954394202963566592,2020-01-01 07:28:08+00:00, ,1212274291363893248,in,0,0,0,2,"RT @gunadiagung: Semoga Omnibus Law yg digadang-gadang saat ini bisa mengatasi isu lingkungan yang ada.

Toh masih ada Amdal dan IMB aja, p…",4
30,1011178837,2020-01-01 07:18:33+00:00, ,1212271878221385730,in,0,0,0,0,Omnibus Law Ketenagakerjaan Kedok Yang Rugikan Kaum Buruh Indonesia https://t.co/maQSnpPud4 https://t.co/lhD3IbroLo,1
31,947376451,2020-01-01 07:01:49+00:00, ,1212267667807076352,in,0,0,0,1,"RT @KontanNews: Selain omnibus law, ini sederet kebijakan ekonomi pemerintah yang dinanti tahun ini https://t.co/jNeua3MxBD #Makroekonomi",1
32,388190238,2020-01-01 06:55:59+00:00, ,1212266200555642880,in,0,0,0,0,Kebijakan omnibus law akan merugikan daerah https://t.co/UzxKgHYjUY,1
33,43799886,2020-01-01 06:30:06+00:00, ,1212259684490461184,in,0,0,0,1,"Selain omnibus law, ini sederet kebijakan ekonomi pemerintah yang dinanti tahun ini https://t.co/jNeua3MxBD #Makroekonomi",1
34,56920559,2020-01-01 06:15:28+00:00, ,1212256003967700994,in,1,0,0,2,"Semoga Omnibus Law yg digadang-gadang saat ini bisa mengatasi isu lingkungan yang ada.

Toh masih ada Amdal dan IMB aja, pemerintah masih keteteran ngurus permasalahan lingkungan yg terjadi. 💁🏻‍♂️",4
35,59480484,2020-01-01 04:29:35+00:00, ,1212229356828815361,in,0,0,0,2,"@NadhiraNaj @syahbanu @jokowi Hrsnya periode 2 bener2 digenjot bikin fondasi yg kokoh buat pemerintahan sblmnya, gk cuma mikirin investasi dg menggadang2 omnibus law..pemerintahan yg modern itu mikirin bgt lingkungan, climate change, food crisis..emosi pertama di thn baru..fyuhhh",2
36,224204467,2020-01-01 02:54:53+00:00, ,1212205524374020096,in,0,0,0,0,Membaca Pengaruh Omnibus Law Bagi Buruh https://t.co/t3plNiAzv1,4
37,230586298,2020-01-01 02:35:59+00:00, ,1212200769119637506,in,0,0,0,2,RT @jawapos: Omnibus Law Meningkatkan Perekonomian Negeri https://t.co/RNzDENJa9g,5
38,242704195,2020-01-01 02:34:14+00:00, ,1212200326708649984,in,0,0,0,1,RT @jawapos: Realisasi Omnibus Law Untungkan Kalangan Buruh https://t.co/Yd7zSmUcJP,5
39,242704195,2020-01-01 02:30:47+00:00, ,1212199458152206336,in,0,0,0,2,RT @jawapos: Omnibus Law Meningkatkan Perekonomian Negeri https://t.co/RNzDENJa9g,5
40,2392460208,2020-01-01 02:30:28+00:00, ,1212199381740294144,in,2,0,0,2,Omnibus Law Meningkatkan Perekonomian Negeri https://t.co/RNzDENJa9g,5
41,542148511,2020-01-01 02:27:43+00:00, ,1212198687029395456,in,0,0,0,549,"RT @BigAlphaID: Kabar gembira, penerapan Omnibus Law yang mengubah beberapa peraturan perpajakan. https://t.co/FFWjnliQYL",1
42,2392460208,2020-01-01 02:25:06+00:00, ,1212198031698776069,in,1,0,0,1,Realisasi Omnibus Law Untungkan Kalangan Buruh https://t.co/Yd7zSmUcJP,5
43,2392460208,2020-01-01 02:11:02+00:00, ,1212194488149368832,in,4,0,0,1,Omnibus Law Meningkatkan Efisiensi dan Efektivitas Perekonomian https://t.co/HN6KsuzMUP,5
44,947376451,2020-01-01 01:15:00+00:00, ,1212180390380597250,in,0,0,0,1,"RT @Beritasatu: Bahas Omnibus Law, KSPSI Minta Buruh Dilibatkan https://t.co/jn2xUihHqx https://t.co/IKfZqA5b5Y",1
45,3148014486,2020-01-02 21:34:52+00:00, ,1212849765383204864,in,0,0,0,0,"/ Menyorot RUU Omnibus Law Cipta Lapangan Kerja /

Oleh: Djumriah Lina Johan
(Praktisi Pendidikan dan Pemerhati Sosial Ekonomi Islam)

#Opini
#MuslimahNewsID — Sungguh malang nasib buruh di negeri ini. Menyambut tahun 2020, pemerintah justru menggodok... https://t.co/VyQvTVJ54V",1
46,65582176,2020-01-02 20:27:12+00:00, ,1212832736966103040,in,0,0,0,0,"@karniilyas Omnibus Law, inilah penyebab segala bencana tanah air akhir2 ini...",5
47,17128975,2020-01-02 20:26:50+00:00, ,1212832646042009600,in,2,0,0,0,DPR dan Pemerintah Siapkan RUU Omnibus Law Bidang Politik https://t.co/xQou7hqC38,5
48,250555040,2020-01-02 19:00:16+00:00, ,1212810860026060805,in,0,0,0,0,Omnibus Law Memberikan Perlindungan Bagi Buruh https://t.co/ObdHnoojPl,5
49,3177962862,2020-01-02 17:19:30+00:00, ,1212785500148256768,in,0,0,0,0,Omnibus Law: Solusi Percepatan Ekonomi Pemerintahan Jokowi - ANTARA News Megapolitan https://t.co/MQgY6t3eLR,4
50,195185897,2020-01-02 17:15:24+00:00, ,1212784470819921920,in,0,0,0,0,Sri Mulyani Pamer Kebijakan Omnibus Law di Depan Investor https://t.co/ivXZpRAxwx,5
51,123271633,2020-01-02 16:48:36+00:00, ,1212777725091467269,in,0,0,0,5,"RT @aewin86: ABAS wkwkwkkwkwkkwk..

Semoga OMNIBUS LAW yang bisa membatalkan kebijakan Daerah yang tidak sesuai bisa segera disahkan.

Gak…",1
52,556736797,2020-01-02 16:36:54+00:00, ,1212774781172338691,in,0,0,0,1,RT @adityawilly: 2 RUU Omnibus Law Dibahas Usai Ditetapkan dalam Prolegnas https://t.co/1SU5067WiN #LINETODAY,1
53,105991671,2020-01-02 16:32:12+00:00, ,1212773597036470272,in,4,0,0,1,2 RUU Omnibus Law Dibahas Usai Ditetapkan dalam Prolegnas https://t.co/1SU5067WiN #LINETODAY,1
54,1854261536,2020-01-02 16:22:33+00:00, ,1212771168064684032,in,0,0,0,2,"RT @radar_malang: Omnibus Law, Salah Satu Jurus Jokowi Tarik Investasi https://t.co/r8TTgheuM1 https://t.co/rpjIVJIirU",1
55,274921797,2020-01-02 16:22:33+00:00, ,1212771167683014656,in,0,0,0,2,"RT @radar_malang: Omnibus Law, Salah Satu Jurus Jokowi Tarik Investasi https://t.co/r8TTgheuM1 https://t.co/rpjIVJIirU",1
56,528590547,2020-01-02 16:22:03+00:00, ,1212771043368030208,in,0,0,0,2,"Omnibus Law, Salah Satu Jurus Jokowi Tarik Investasi https://t.co/r8TTgheuM1 https://t.co/rpjIVJIirU",1
57,1151871609520574464,2020-01-02 16:08:31+00:00, ,1212767636448141312,in,0,0,0,0,RUU atau Omnibus Law Cipta Lapangan Kerja Segera Diajukan Pemerintah Ke DPR https://t.co/lJnY7LriyD,1
58,79130206,2020-01-02 15:16:02+00:00, ,1212754430992384000,in,2,1,0,0,Implementasi omnibus law khusus ketenagakerjaan akan menunjukkan keseriusan pemerintah untuk memajukan sektor manufaktur. #OmnibusLaw https://t.co/Nq5yBVo3ef,3
59,1079382592460189697,2020-01-02 14:44:17+00:00, ,1212746437680746496,in,0,0,0,0,"Penerapan Omnibus Law Sangat Tepat Untuk Meningkatkan Perekonomian Negera
#malamjumat #kerjanyata https://t.co/gYGFwBSu1Q",5
60,200448287,2020-01-02 14:34:29+00:00, ,1212743971429965829,in,1,0,0,0,"""Presiden Republik Indonesia memiliki tambahan kewenangan yakni kewenangan untuk mencabut Perda yang isinya tidak sejalan atau menghambat investasi""

https://t.co/fguru3Rd7U",1
61,1277055644,2020-01-02 14:20:01+00:00, ,1212740333106126850,in,0,0,0,0,Omnibus Law Meningkatkan Efisiensi dan Efektivitas Perekonomian.  https://t.co/oYTVudtKRm,5
62,202559038,2020-01-02 14:05:10+00:00, ,1212736594156773376,in,0,0,0,0,"Omnibus Law, Jurus Jokowi Tarik Investasi https://t.co/36TKeCdFDO",1
63,1069401364067868673,2020-01-02 14:01:32+00:00, ,1212735679060418560,in,0,0,0,0,"Secara teoritis, langkah Pemerintah terkait kebijakan Omnibus Law dapat memicu pertumbuhan ekonomi berupa ketersediaan lapangan pekerjaan. Tantangan ekonomi Indonesia pada tahun-tahun mendatang memang tergolong… https://t.co/q821O8CIiG",4
64,1068502647873753089,2020-01-02 13:52:42+00:00, ,1212733459174543360,in,0,0,0,0,"Secara teoritis, langkah Pemerintah terkait kebijakan Omnibus Law dapat memicu pertumbuhan ekonomi berupa ketersediaan lapangan pekerjaan. Tantangan ekonomi Indonesia pada tahun-tahun mendatang memang tergolong besar https://t.co/BGtuG9aq4X",3
65,1090195233260748800,2020-01-02 13:52:15+00:00, ,1212733343667589120,in,0,0,0,0,"Secara teoritis, langkah Pemerintah terkait kebijakan _Omnibus Law_ dapat memicu pertumbuhan ekonomi berupa ketersediaan lapangan pekerjaan. Tantangan ekonomi Indonesia pada tahun-tahun mendatang memang tergolong besar, sehingga diperlukan tindakan afirmatif untuk mempercepat https://t.co/T1EgdoKl1P",3
66,1068502647873753089,2020-01-02 13:52:10+00:00, ,1212733323933433856,in,0,0,0,0,"Secara teoritis, langkah Pemerintah terkait kebijakan Omnibus Law dapat memicu pertumbuhan ekonomi berupa ketersediaan lapangan pekerjaan. Tantangan ekonomi Indonesia pada tahun-tahun mendatang memang tergolong besar https://t.co/SjrXlrRrRw",3
67,1068502647873753089,2020-01-02 13:51:54+00:00, ,1212733256002465792,in,0,0,0,0,"Secara teoritis, langkah Pemerintah terkait kebijakan Omnibus Law dapat memicu pertumbuhan ekonomi berupa ketersediaan lapangan pekerjaan. Tantangan ekonomi Indonesia pada tahun-tahun mendatang memang tergolong besar https://t.co/Klj9JUxquF",3
68,1068502647873753089,2020-01-02 13:51:39+00:00, ,1212733195046682627,in,0,0,0,0,"Secara teoritis, langkah Pemerintah terkait kebijakan Omnibus Law dapat memicu pertumbuhan ekonomi berupa ketersediaan lapangan pekerjaan. Tantangan ekonomi Indonesia pada tahun-tahun mendatang memang tergolong besar https://t.co/JuiGGuGpPn",3
69,1068502647873753089,2020-01-02 13:51:23+00:00, ,1212733126947917826,in,0,0,0,0,"Secara teoritis, langkah Pemerintah terkait kebijakan Omnibus Law dapat memicu pertumbuhan ekonomi berupa ketersediaan lapangan pekerjaan. Tantangan ekonomi Indonesia pada tahun-tahun mendatang memang tergolong besar https://t.co/TPXPw2nTjh",3
70,2148389935,2020-01-02 13:10:59+00:00, ,1212722959619477504,in,0,0,0,0,"Menimbang Omnibus Law
https://t.co/MB10BdtiIC",5
71,225612638,2020-01-02 13:08:59+00:00, ,1212722458073022464,in,0,0,0,549,"RT @BigAlphaID: Kabar gembira, penerapan Omnibus Law yang mengubah beberapa peraturan perpajakan. https://t.co/FFWjnliQYL",1
72,902837643024539651,2020-01-02 13:05:06+00:00, ,1212721479369969664,in,0,0,0,0,Omnibus Law Jadi Jurus Jokowi Tarik Investasi https://t.co/dRs7sfhF7h https://t.co/vVCAuiIU6X,1
73,736034471825178625,2020-01-02 12:57:22+00:00, ,1212719533053468672,in,0,0,0,2,RT @HukumOnline: Presiden Minta Hindari Pasal-pasal Titipan dalam RUU Omnibus Law https://t.co/C4GGcwq0pN https://t.co/czRkgK1DVf,1
74,195185897,2020-01-02 12:56:17+00:00, ,1212719261497491457,in,0,0,0,0,Buruh Tolak RUU Omnibus Law Atur Skema Digaji per Jam https://t.co/NgjH0yXTpx,1
75,43799886,2020-01-02 12:00:07+00:00, ,1212705124033785856,in,0,0,0,0,UU Omnibus Law Cipta Lapangan Kerja memberi kewenangan ke presiden cabut perda https://t.co/GkskFQ6vtg #OmnibusLaw,5
76,68930552,2020-01-02 11:52:06+00:00, ,1212703108939186176,in,1,1,0,0,Pemerintah Harus Libatkan Publik Dalam Perumusan Omnibus Law UMKM  https://t.co/Em6yVRxoIv,1
77,23343960,2020-01-02 11:28:32+00:00, ,1212697175697678342,in,0,0,0,1,RT @kompasiana: Strategi Membangkitkan Investasi Melalui Omnibus Law Perpajakan https://t.co/XPcYowAp1n,5
78,23786106,2020-01-02 11:28:02+00:00, ,1212697051592568833,in,1,0,0,1,Strategi Membangkitkan Investasi Melalui Omnibus Law Perpajakan https://t.co/XPcYowAp1n,5
79,1068502647873753089,2020-01-02 11:25:44+00:00, ,1212696471767666689,in,0,0,0,0,"Istilah _Omnibus Law_mulai dibicarakan publik setelah Presiden Joko Widodo menyebutnya dalam pidato pertama usai dilantik untuk periode kedua pada 20 Oktober 2019 lalu. Pemerintah merencanakan, Omnibus Law dibentuk sebagai jalan memangkas regulasi yang menghambat investasi. https://t.co/wwZ5pv6oOf",1
80,1068502647873753089,2020-01-02 11:25:29+00:00, ,1212696407578013696,in,0,0,0,0,"Istilah _Omnibus Law_mulai dibicarakan publik setelah Presiden Joko Widodo menyebutnya dalam pidato pertama usai dilantik untuk periode kedua pada 20 Oktober 2019 lalu. Pemerintah merencanakan, Omnibus Law dibentuk sebagai jalan memangkas regulasi yang menghambat investasi. https://t.co/ZbPPMrpa09",1
81,1068502647873753089,2020-01-02 11:25:13+00:00, ,1212696340431392768,in,0,0,0,0,"Istilah _Omnibus Law_mulai dibicarakan publik setelah Presiden Joko Widodo menyebutnya dalam pidato pertama usai dilantik untuk periode kedua pada 20 Oktober 2019 lalu. Pemerintah merencanakan, Omnibus Law dibentuk sebagai jalan memangkas regulasi yang menghambat investasi. https://t.co/9hkgLpJJEc",1
82,1068502647873753089,2020-01-02 11:24:56+00:00, ,1212696269073702914,in,0,0,0,0,"Istilah _Omnibus Law_mulai dibicarakan publik setelah Presiden Joko Widodo menyebutnya dalam pidato pertama usai dilantik untuk periode kedua pada 20 Oktober 2019 lalu. Pemerintah merencanakan, Omnibus Law dibentuk sebagai jalan memangkas regulasi yang menghambat investasi. https://t.co/oVWsTjnHkW",1
83,1068502647873753089,2020-01-02 11:24:44+00:00, ,1212696221422252032,in,0,0,0,0,"Istilah _Omnibus Law_mulai dibicarakan publik setelah Presiden Joko Widodo menyebutnya dalam pidato pertama usai dilantik untuk periode kedua pada 20 Oktober 2019 lalu. Pemerintah merencanakan, Omnibus Law dibentuk sebagai jalan memangkas regulasi yang menghambat investasi. https://t.co/NTgUjPXku8",1
84,1011087229,2020-01-02 11:14:40+00:00, ,1212693688628994048,in,0,0,0,0,Omnibus Law Cipta Lapangan Kerja Dinilai Potensi Ciptakan PHK Massal https://t.co/PcynyDb8Mn,5
85,1090195233260748800,2020-01-02 11:08:43+00:00, ,1212692188234014721,in,0,0,0,0,"Istilah _Omnibus Law_mulai dibicarakan publik setelah Presiden Joko Widodo menyebutnya dalam pidato pertama usai dilantik untuk periode kedua pada 20 Oktober 2019 lalu. Pemerintah merencanakan, _Omnibus Law_ dibentuk sebagai jalan memangkas regulasi yang menghambat investasi. https://t.co/SfM7QywYqO",1
86,2323282567,2020-01-02 11:00:54+00:00, ,1212690224943443968,in,0,0,0,0,"Tinggal menunggu.......    

ApaDayaJikaMasihBerceraiBerai https://t.co/nr2ZRsux71",1
87,3252466129,2020-01-02 10:29:01+00:00, ,1212682200811855872,in,0,0,0,0,"@kurawa Om kur seiusan???!!!!! Etr pake omnibus law juga gk bs???

Ini kan daerah khusus ibukotA

TOLONGLAH pak @jokowi",1
88,207854679,2020-01-02 10:16:09+00:00, ,1212678960481357825,in,0,0,0,0,"Omnibus Law: Solusi Percepatan Ekonomi Pemerintahan Jokowi 
 https://t.co/Bowr5RvjKV",4
89,1077486509467480064,2020-01-02 10:13:59+00:00, ,1212678417671311360,in,0,0,0,0,Omnibus Law akan Dorong Pertumbuhan Ekonomi Nasional #Kick4niesSaveWarga https://t.co/eoPNSDlQSH,5
90,1077486509467480064,2020-01-02 10:13:06+00:00, ,1212678193309569025,in,0,0,0,0,Tujuan Omnibus Law! #Kick4niesSaveWarga https://t.co/QKQGl8CEtx,5
91,1077486509467480064,2020-01-02 10:11:28+00:00, ,1212677784369168384,in,0,0,0,0,Omnibus Law Jurus Sakti Presdien Jokowi Dongkrak Ekonomi Indonesia #Kick4niesSaveWarga https://t.co/tt4tlHMNmy,1
92,1966359974,2020-01-02 10:09:35+00:00, ,1212677307829080065,in,0,0,0,1,"RT @anam_msaiful: @na_dirs Sepakat gus. Pilih pemimpin yg tidak serta merta menghapus Amdal, IMB dan solusi menumbuhkan iklim investasi dg…",1
93,550812458,2020-01-02 09:50:03+00:00, ,1212672392335519746,in,0,0,0,0,Omnibus Law Menguntungkan Buruh dan Pengusaha https://t.co/lcFImWdn4g https://t.co/3ggSp1hKR8,5
94,1037217560696180736,2020-01-02 09:48:16+00:00, ,1212671943876341760,in,0,0,0,0,"Airlangga Hartarto (Menteri Perekonomian): ""Omnibus Law akan Dorong Pertumbuhan Ekonomi Nasional"" https://t.co/RLn34aDXwq",1
95,1037217560696180736,2020-01-02 09:47:22+00:00, ,1212671718168252417,in,0,0,0,0,Tujuan Omnibus Law! https://t.co/oPzR5OLQiN,5
96,1037217560696180736,2020-01-02 09:46:27+00:00, ,1212671488056127488,in,0,0,0,0,Omnibus Law Jurus Sakti Jokowi Dongkrak Ekonomi Indonesia https://t.co/hLjGOdsDQT,1
97,762518971044159488,2020-01-02 09:30:46+00:00, ,1212667539940970503,in,0,0,0,5,"RT @aewin86: ABAS wkwkwkkwkwkkwk..

Semoga OMNIBUS LAW yang bisa membatalkan kebijakan Daerah yang tidak sesuai bisa segera disahkan.

Gak…",1
98,1037263758232444928,2020-01-02 09:15:22+00:00, ,1212663662726352899,in,0,0,0,0,"Airlangga Hartarto (Menteri Perekonomian): ""Omnibus Law akan Dorong Pertumbuhan Ekonomi Nasional"" https://t.co/c4DkeL1Ibe",1
99,1037263758232444928,2020-01-02 09:13:43+00:00, ,1212663247406424064,in,0,0,0,0,Tujuan Omnibus Law https://t.co/sFIWVtr6Xh,5
100,2837813454,2020-01-02 09:13:19+00:00, ,1212663147774894081,in,1,0,0,0,"Tuk kawan2 yg sedang menyusun Omnibus Law, jadi seberapa mudah kalian akan buat skema investasi beli/sewa lahan ?? https://t.co/qxLlmm7ZCj",1
101,1037263758232444928,2020-01-02 09:12:05+00:00, ,1212662840072400896,in,0,0,0,0,Omnibus Law Jurus Sakti Jokowi Dongkrak Ekonomi Indonesia https://t.co/QU7P4KNmcH,1
102,1037279023263494144,2020-01-02 09:11:11+00:00, ,1212662612149669888,in,0,0,0,0,"Airlangga Hartarto (Menteri Perekonomian): ""Omnibus Law akan Dorong Pertumbuhan Ekonomi Nasional"" https://t.co/jA3nvwhvK0",5
103,1037279023263494144,2020-01-02 09:09:55+00:00, ,1212662293386817538,in,0,0,0,0,Tujuan Omnibus Law! https://t.co/uNnRSWQe1e,5
104,1037279023263494144,2020-01-02 09:09:23+00:00, ,1212662158707683328,in,0,0,0,0,Omnibus Law Jurus Sakti Jokowi Dongkrak Ekonomi Indonesia https://t.co/2dp1jmPklq,1
105,119475072,2020-01-02 08:58:30+00:00, ,1212659421467176966,in,0,0,1,0,"Dlm konteks banjir yg melanda Jabodetabek + Banten, dibalik duka juga ada peluang advokasi tuk banyak hal, mulai dari omnibus law, rtrw, rth, climate change. Strategic litigation semacam class action bisa jadi pintu masuk tuk pemulihan korban &amp; perubahan kebijakan @LBH_Jakarta",4
106,1057961799910219776,2020-01-02 08:47:17+00:00, ,1212656597480034304,in,1,0,0,0,Omnibus Law Jurus Sakti Jokowi Dongkrak Ekonomi Indonesia https://t.co/BpUsKWgAT5,1
107,1057961799910219776,2020-01-02 08:46:48+00:00, ,1212656475861995520,in,0,0,0,0,Tujuan Omnibus Law! https://t.co/KXCbNxVzMN,5
108,1057961799910219776,2020-01-02 08:46:13+00:00, ,1212656328142778375,in,0,0,0,0,"Airlangga Hartarto (Menteri Perekonomian): ""Omnibus Law akan Dorong Pertumbuhan Ekonomi Nasional"" https://t.co/pqFxaMdgpk",1
